,activity_id,person_id,distance_meters,duration_seconds,mode,travel_purpose,previous_activity_type,start_time,start_local_hour,end_time,end_local_hour,origin_bgrp,origin_bgrp_lat,origin_bgrp_lng,destination_bgrp,destination_bgrp_lat,destination_bgrp_lng,vehicle_type,vehicle_fuel_type,vehicle_fuel_technology,start_within_boundary,start_datetime,start_timestamp
7186,4413656673868042346,3013954113833709568,482.8020191848277,60,BIKING,EAT,HOME,2019-10-10 07:36:00 America/New_York,7,2019-10-10 07:37:24 America/New_York,7,250173522001,42.3719,-71.0851,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 07:36:00,2019-10-10 07:36:00
7274,8674677892998823606,1757420893959799538,321.86800479620695,60,BIKING,MAINTENANCE,HOME,2019-10-10 07:37:00 America/New_York,7,2019-10-10 07:38:03 America/New_York,7,250173523001,42.3678,-71.0855,250173526001,42.3696,-71.0897,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 07:37:00,2019-10-10 07:37:00
7503,13483488172980323450,16524249262243580667,160.93400239810347,0,BIKING,WORK,HOME,2019-10-10 07:40:00 America/New_York,7,2019-10-10 07:40:40 America/New_York,7,250173521022,42.3713,-71.0801,250173521022,42.3713,-71.0801,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 07:40:00,2019-10-10 07:40:00
7791,13776998206991340557,9063485236853339833,160.93400239810347,0,BIKING,EAT,OTHER_ACTIVITY_TYPE,2019-10-10 07:43:00 America/New_York,7,2019-10-10 07:43:44 America/New_York,7,250173523002,42.3654,-71.0811,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 07:43:00,2019-10-10 07:43:00
8167,17722926095694836259,17559775345999919407,2253.0759616303444,480,BIKING,WORK,RECREATION,2019-10-10 07:53:00 America/New_York,7,2019-10-10 08:01:05 America/New_York,8,250173524002,42.3642,-71.0903,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 07:53:00,2019-10-10 07:53:00
8294,9622852874966186259,859838449140220759,965.6040383696557,180,BIKING,EAT,HOME,2019-10-10 07:58:27 America/New_York,7,2019-10-10 08:01:30 America/New_York,8,250173524002,42.3642,-71.0903,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 07:58:27,2019-10-10 07:58:27
8384,12641446621676879983,12755532657014084232,482.8020191848277,60,BIKING,SOCIAL,HOME,2019-10-10 07:59:59 America/New_York,7,2019-10-10 08:01:31 America/New_York,8,250173531022,42.3592,-71.0862,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 07:59:59,2019-10-10 07:59:59
8463,13707809279134910758,15487217712711592847,1287.4720191848278,360,BIKING,SCHOOL,HOME,2019-10-10 08:00:43 America/New_York,8,2019-10-10 08:07:01 America/New_York,8,250173526002,42.3704,-71.0924,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:00:43,2019-10-10 08:00:43
8595,7232939219255706156,13120829742014504633,1287.4720191848278,240,BIKING,WORK,HOME,2019-10-10 08:01:02 America/New_York,8,2019-10-10 08:05:54 America/New_York,8,250173526001,42.3696,-71.0897,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:01:02,2019-10-10 08:01:02
8692,10199184137334333491,9063485236853339833,160.93400239810347,0,BIKING,HOME,EAT,2019-10-10 08:02:00 America/New_York,8,2019-10-10 08:02:44 America/New_York,8,250173523002,42.3654,-71.0811,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:02:00,2019-10-10 08:02:00
8719,5683580124245861466,3876238338100772327,160.93400239810347,0,BIKING,EAT,HOME,2019-10-10 08:02:50 America/New_York,8,2019-10-10 08:03:14 America/New_York,8,250173522001,42.3719,-71.0851,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:02:50,2019-10-10 08:02:50
8720,13774746111208329273,12712591210158473791,160.93400239810347,0,BIKING,EAT,HOME,2019-10-10 08:02:50 America/New_York,8,2019-10-10 08:03:34 America/New_York,8,250173522001,42.3719,-71.0851,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:02:50,2019-10-10 08:02:50
8742,329892205452845942,2721045617604156072,1448.4059616303446,300,BIKING,WORK,HOME,2019-10-10 08:02:50 America/New_York,8,2019-10-10 08:07:53 America/New_York,8,250173523001,42.3678,-71.0855,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:02:50,2019-10-10 08:02:50
8803,15648667531227461747,3045367577887333566,1609.34,420,BIKING,WORK,HOME,2019-10-10 08:03:00 America/New_York,8,2019-10-10 08:10:44 America/New_York,8,250173523001,42.3678,-71.0855,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:03:00,2019-10-10 08:03:00
8827,12148548013477632645,6760571992148149628,321.86800479620695,180,BIKING,WORK,HOME,2019-10-10 08:04:00 America/New_York,8,2019-10-10 08:07:41 America/New_York,8,250173523002,42.3654,-71.0811,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:04:00,2019-10-10 08:04:00
9003,7515710633894907289,11669703779432185405,160.93400239810347,0,BIKING,EAT,HOME,2019-10-10 08:06:00 America/New_York,8,2019-10-10 08:06:29 America/New_York,8,250173523002,42.3654,-71.0811,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:06:00,2019-10-10 08:06:00
9012,17054826432633116317,12444680613125670354,965.6040383696557,180,BIKING,WORK,HOME,2019-10-10 08:06:00 America/New_York,8,2019-10-10 08:09:19 America/New_York,8,250173526001,42.3696,-71.0897,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:06:00,2019-10-10 08:06:00
9171,16631102365845796034,7543982634553490458,321.86800479620695,60,BIKING,RECREATION,HOME,2019-10-10 08:08:00 America/New_York,8,2019-10-10 08:09:30 America/New_York,8,250173524002,42.3642,-71.0903,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:08:00,2019-10-10 08:08:00
9565,2277825874654021370,3871065387286211051,160.93400239810347,0,BIKING,RECREATION,HOME,2019-10-10 08:12:00 America/New_York,8,2019-10-10 08:12:43 America/New_York,8,250173523001,42.3678,-71.0855,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:12:00,2019-10-10 08:12:00
9588,2872266367540612713,5244823181312036336,1287.4720191848278,240,BIKING,WORK,RECREATION,2019-10-10 08:12:50 America/New_York,8,2019-10-10 08:17:04 America/New_York,8,250173523001,42.3678,-71.0855,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:12:50,2019-10-10 08:12:50
9892,9497234413412655272,12712591210158473791,2092.1419232606886,360,BIKING,WORK,EAT,2019-10-10 08:16:50 America/New_York,8,2019-10-10 08:23:37 America/New_York,8,250173522001,42.3719,-71.0851,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:16:50,2019-10-10 08:16:50
10068,2411386751558369912,17934626129271724236,1448.4059616303446,420,BIKING,SCHOOL,HOME,2019-10-10 08:20:04 America/New_York,8,2019-10-10 08:27:06 America/New_York,8,250173531022,42.3592,-71.0862,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:20:04,2019-10-10 08:20:04
10164,1341759818255298362,15692859095811827853,1770.2740383696555,360,BIKING,RECREATION,EAT,2019-10-10 08:24:00 America/New_York,8,2019-10-10 08:30:33 America/New_York,8,250173526001,42.3696,-71.0897,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:24:00,2019-10-10 08:24:00
10280,16703639669783602852,11354001222922947507,1609.34,420,BIKING,SCHOOL,HOME,2019-10-10 08:26:56 America/New_York,8,2019-10-10 08:34:00 America/New_York,8,250173526001,42.3696,-71.0897,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:26:56,2019-10-10 08:26:56
10331,14328830296087252218,3871065387286211051,1126.5379808151722,180,BIKING,WORK,RECREATION,2019-10-10 08:27:00 America/New_York,8,2019-10-10 08:30:42 America/New_York,8,250173523002,42.3654,-71.0811,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:27:00,2019-10-10 08:27:00
10489,16192163694822655257,126910694782322402,160.93400239810347,0,BIKING,SOCIAL,HOME,2019-10-10 08:31:00 America/New_York,8,2019-10-10 08:31:18 America/New_York,8,250173526001,42.3696,-71.0897,250173526001,42.3696,-71.0897,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:31:00,2019-10-10 08:31:00
10615,17337347628667176087,12326519463327663662,1770.2740383696555,360,BIKING,WORK,HOME,2019-10-10 08:32:00 America/New_York,8,2019-10-10 08:38:01 America/New_York,8,250173521021,42.3667,-71.0763,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:32:00,2019-10-10 08:32:00
10650,11353116626310184988,8421921723114813299,321.86800479620695,0,BIKING,SHOP,HOME,2019-10-10 08:32:00 America/New_York,8,2019-10-10 08:32:50 America/New_York,8,250173522001,42.3719,-71.0851,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:32:00,2019-10-10 08:32:00
10773,11185043339335077382,14267155875068492214,1126.5379808151722,300,BIKING,SCHOOL,HOME,2019-10-10 08:33:02 America/New_York,8,2019-10-10 08:38:49 America/New_York,8,250173526002,42.3704,-71.0924,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:33:02,2019-10-10 08:33:02
11149,10718070688381867603,10285435154634780762,321.86800479620695,0,BIKING,EAT,HOME,2019-10-10 08:37:00 America/New_York,8,2019-10-10 08:37:58 America/New_York,8,250173522001,42.3719,-71.0851,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:37:00,2019-10-10 08:37:00
11326,6766668896202290794,3971976889307204581,482.8020191848277,180,BIKING,SCHOOL,HOME,2019-10-10 08:38:39 America/New_York,8,2019-10-10 08:41:57 America/New_York,8,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:38:39,2019-10-10 08:38:39
11327,8319759564072674701,11394465895357969518,482.8020191848277,180,BIKING,SCHOOL,HOME,2019-10-10 08:38:39 America/New_York,8,2019-10-10 08:42:00 America/New_York,8,250173522001,42.3719,-71.0851,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:38:39,2019-10-10 08:38:39
11344,15014015811413940434,13800813643874411226,1287.4720191848278,240,BIKING,SCHOOL,HOME,2019-10-10 08:38:39 America/New_York,8,2019-10-10 08:43:12 America/New_York,8,250173526001,42.3696,-71.0897,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:38:39,2019-10-10 08:38:39
11451,8958883330286657820,2481482221097534173,160.93400239810347,0,BIKING,SOCIAL,HOME,2019-10-10 08:39:22 America/New_York,8,2019-10-10 08:39:59 America/New_York,8,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:39:22,2019-10-10 08:39:22
11472,12961887600945461250,3874993512749956639,643.7360095924139,180,BIKING,WORK,HOME,2019-10-10 08:40:00 America/New_York,8,2019-10-10 08:43:51 America/New_York,8,250173523001,42.3678,-71.0855,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:40:00,2019-10-10 08:40:00
11529,8641383451506949011,8332692450978168775,2092.1419232606886,420,BIKING,WORK,HOME,2019-10-10 08:40:17 America/New_York,8,2019-10-10 08:47:55 America/New_York,8,250173523001,42.3678,-71.0855,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:40:17,2019-10-10 08:40:17
11541,13748425317660536428,5858435621574670879,3218.68,660,BIKING,WORK,HOME,2019-10-10 08:40:17 America/New_York,8,2019-10-10 08:51:24 America/New_York,8,250173521022,42.3713,-71.0801,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:40:17,2019-10-10 08:40:17
11684,524428692518436216,15301590221503815714,2574.944038369656,600,BIKING,WORK,HOME,2019-10-10 08:42:00 America/New_York,8,2019-10-10 08:52:59 America/New_York,8,250173526002,42.3704,-71.0924,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:42:00,2019-10-10 08:42:00
11687,566339945370196174,17052664736484120866,321.86800479620695,60,BIKING,SCHOOL,HOME,2019-10-10 08:42:00 America/New_York,8,2019-10-10 08:43:36 America/New_York,8,250173531022,42.3592,-71.0862,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:42:00,2019-10-10 08:42:00
12218,3053642779707909978,11938720128869601349,804.67,120,BIKING,WORK,HOME,2019-10-10 08:48:03 America/New_York,8,2019-10-10 08:50:44 America/New_York,8,250173521022,42.3713,-71.0801,250173521021,42.3667,-71.0763,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:48:03,2019-10-10 08:48:03
12329,6436425023151069011,12031249372848263481,482.8020191848277,180,BIKING,SCHOOL,HOME,2019-10-10 08:49:09 America/New_York,8,2019-10-10 08:52:41 America/New_York,8,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:49:09,2019-10-10 08:49:09
12332,7905937318313331407,888024943354823604,965.6040383696557,300,BIKING,SCHOOL,HOME,2019-10-10 08:49:09 America/New_York,8,2019-10-10 08:54:09 America/New_York,8,250173526001,42.3696,-71.0897,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:49:09,2019-10-10 08:49:09
12442,4044862496128574455,3485591194852161592,643.7360095924139,60,BIKING,WORK,HOME,2019-10-10 08:51:52 America/New_York,8,2019-10-10 08:53:47 America/New_York,8,250173526001,42.3696,-71.0897,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:51:52,2019-10-10 08:51:52
12572,13375982251600635171,13611467078880115380,321.86800479620695,120,BIKING,SCHOOL,HOME,2019-10-10 08:54:18 America/New_York,8,2019-10-10 08:56:57 America/New_York,8,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:54:18,2019-10-10 08:54:18
12594,17971644395872181005,18138610349897503397,321.86800479620695,120,BIKING,SCHOOL,HOME,2019-10-10 08:54:18 America/New_York,8,2019-10-10 08:57:13 America/New_York,8,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:54:18,2019-10-10 08:54:18
12595,6220764622517421538,18043615915087110502,643.7360095924139,180,BIKING,SCHOOL,HOME,2019-10-10 08:54:18 America/New_York,8,2019-10-10 08:58:03 America/New_York,8,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:54:18,2019-10-10 08:54:18
12601,12761934781154210941,3108782292245696337,1609.34,420,BIKING,SCHOOL,HOME,2019-10-10 08:54:18 America/New_York,8,2019-10-10 09:01:40 America/New_York,9,250173524002,42.3642,-71.0903,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:54:18,2019-10-10 08:54:18
12624,6686540309513696627,14026994935455459843,1126.5379808151722,300,BIKING,SCHOOL,HOME,2019-10-10 08:54:18 America/New_York,8,2019-10-10 09:00:02 America/New_York,9,250173526001,42.3696,-71.0897,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:54:18,2019-10-10 08:54:18
12676,14516902513237232628,9084926294089239347,2092.1419232606886,480,BIKING,WORK,EAT,2019-10-10 08:56:00 America/New_York,8,2019-10-10 09:04:33 America/New_York,9,250173522001,42.3719,-71.0851,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:56:00,2019-10-10 08:56:00
12717,16927829515048637501,16071158183553017502,804.67,240,BIKING,SHOP,HOME,2019-10-10 08:57:36 America/New_York,8,2019-10-10 09:01:37 America/New_York,9,250173521021,42.3667,-71.0763,250173521021,42.3667,-71.0763,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:57:36,2019-10-10 08:57:36
12724,14613077803316906053,12893981382526945865,1287.4720191848278,240,BIKING,WORK,SHOP,2019-10-10 08:58:00 America/New_York,8,2019-10-10 09:02:15 America/New_York,9,250173521022,42.3713,-71.0801,250173521021,42.3667,-71.0763,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:58:00,2019-10-10 08:58:00
12808,15443778579697666286,14116149725856857966,1770.2740383696555,360,BIKING,WORK,HOME,2019-10-10 08:59:19 America/New_York,8,2019-10-10 09:06:00 America/New_York,9,250173524002,42.3642,-71.0903,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:59:19,2019-10-10 08:59:19
12816,2254168270658391591,11669703779432185405,160.93400239810347,0,BIKING,HOME,EAT,2019-10-10 08:59:20 America/New_York,8,2019-10-10 08:59:49 America/New_York,8,250173523002,42.3654,-71.0811,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:59:20,2019-10-10 08:59:20
12828,4004316791006752602,13639311803663692385,482.8020191848277,180,BIKING,SCHOOL,HOME,2019-10-10 08:59:30 America/New_York,8,2019-10-10 09:03:02 America/New_York,9,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:59:30,2019-10-10 08:59:30
12829,15220268571982439655,15456820539892574239,804.67,240,BIKING,SCHOOL,HOME,2019-10-10 08:59:30 America/New_York,8,2019-10-10 09:04:05 America/New_York,9,250173521021,42.3667,-71.0763,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:59:30,2019-10-10 08:59:30
12915,5586692198320945399,18087457126866818550,482.8020191848277,60,BIKING,WORK,HOME,2019-10-10 09:00:00 America/New_York,9,2019-10-10 09:01:28 America/New_York,9,250173522001,42.3719,-71.0851,250173521022,42.3713,-71.0801,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 09:00:00,2019-10-10 09:00:00
12946,14013303500075743729,7543982634553490458,321.86800479620695,60,BIKING,HOME,RECREATION,2019-10-10 09:00:40 America/New_York,9,2019-10-10 09:02:07 America/New_York,9,250173524002,42.3642,-71.0903,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 09:00:40,2019-10-10 09:00:40
13081,11340280845485121518,5183492279623034692,643.7360095924139,240,BIKING,WORK,HOME,2019-10-10 09:02:00 America/New_York,9,2019-10-10 09:06:13 America/New_York,9,250173523002,42.3654,-71.0811,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 09:02:00,2019-10-10 09:02:00
13122,12172770906094821615,9465027588555078131,1609.34,300,BIKING,WORK,HOME,2019-10-10 09:03:00 America/New_York,9,2019-10-10 09:08:36 America/New_York,9,250173522001,42.3719,-71.0851,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 09:03:00,2019-10-10 09:03:00
13258,7127792101283144723,18282110790046737195,321.86800479620695,60,BIKING,SHOP,HOME,2019-10-10 09:04:00 America/New_York,9,2019-10-10 09:05:20 America/New_York,9,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 09:04:00,2019-10-10 09:04:00
13280,6967515763085332977,13120829742014504633,1770.2740383696555,360,BIKING,HOME,WORK,2019-10-10 09:04:16 America/New_York,9,2019-10-10 09:10:36 America/New_York,9,250173531022,42.3592,-71.0862,250173526001,42.3696,-71.0897,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 09:04:16,2019-10-10 09:04:16
13705,10304619908705385475,3513237489749677419,1448.4059616303446,300,BIKING,WORK,HOME,2019-10-10 09:09:00 America/New_York,9,2019-10-10 09:14:12 America/New_York,9,250173521021,42.3667,-71.0763,250173521021,42.3667,-71.0763,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 09:09:00,2019-10-10 09:09:00
13799,11170402046562978060,4483739073264028904,1448.4059616303446,360,BIKING,SCHOOL,HOME,2019-10-10 09:10:38 America/New_York,9,2019-10-10 09:17:17 America/New_York,9,250173524002,42.3642,-71.0903,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 09:10:38,2019-10-10 09:10:38
13839,15174828596994161216,13971711681946719603,160.93400239810347,120,BIKING,SCHOOL,HOME,2019-10-10 09:10:38 America/New_York,9,2019-10-10 09:13:05 America/New_York,9,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 09:10:38,2019-10-10 09:10:38
13882,408577372357888243,3796824719110303007,482.8020191848277,60,BIKING,RECREATION,HOME,2019-10-10 09:11:00 America/New_York,9,2019-10-10 09:12:46 America/New_York,9,250173521022,42.3713,-71.0801,250173521021,42.3667,-71.0763,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 09:11:00,2019-10-10 09:11:00
14118,9945520175532816211,15623471996160970453,1126.5379808151722,240,BIKING,SCHOOL,HOME,2019-10-10 09:14:00 America/New_York,9,2019-10-10 09:18:01 America/New_York,9,250173523001,42.3678,-71.0855,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 09:14:00,2019-10-10 09:14:00
